IP Address,DNS Name,Repository,Crit.,High,Med.,Low
10.24.53.159,svc-raven-13727.labs.local,LEG-LEGACY-IDM-APP,10,5,4,4
10.24.53.160,db-cedar-13728.labs.local,LEG-LEGACY-ERP-OPS,27,4,1,5
10.24.53.161,batch-raven-13729.corp.local,CHA-JUMP-SVC,6,4,2,2
10.24.53.162,app-pixel-13730.labs.local,BRA-KAFKA-SVC,30,5,1,1
10.24.53.163,proxy-zenith-13731.assets.local,BRA-INDEX-SVC,17,4,4,1
10.24.53.164,portal-charlie-13732.assets.local,ALP-SEARCH-APP,7,1,3,5
10.24.53.165,worker-orion-13733.labs.local,CHA-MONITOR-SVC,5,4,3,5
10.24.53.166,db-falcon-13734.labs.local,ALP-ORDER-OPS,25,4,5,1
10.24.53.167,jump-bravo-13735.test.internal,CHA-MONITOR-SVC,1,5,5,5
10.24.53.168,queue-pixel-13736.ops.local,CHA-WAF-APP,8,4,1,3
10.24.53.169,queue-nova-13737.test.internal,BRA-BATCH-SYS,10,3,5,4
10.24.53.170,proxy-harbor-13738.example.internal,BRA-INDEX-SVC,12,4,4,4
10.24.53.171,cache-echo-13739.ops.local,CHA-PROXY-SYS,30,3,4,4
10.24.53.172,queue-orion-13740.ops.local,BRA-MODEL-APP,5,2,2,3
10.24.53.173,cache-orion-13741.ops.local,LEG-LEGACY-HR-OPS,21,5,3,3
10.24.53.174,report-ember-13742.test.internal,CHA-PROXY-SYS,30,5,4,4
10.24.53.175,report-summit-13743.example.internal,LEG-LEGACY-CRM-SVC,16,5,4,5
10.24.53.176,svc-falcon-13744.corp.local,LEG-LEGACY-CRM-SVC,11,3,4,4
10.24.53.177,queue-harbor-13745.labs.local,ALP-ORDER-OPS,23,2,4,1
10.24.53.178,jump-pixel-13746.test.internal,ALP-ORDER-OPS,29,1,1,5
10.24.53.179,portal-zenith-13747.test.internal,CHA-MONITOR-SVC,1,4,5,4
10.24.53.180,db-summit-13748.example.internal,ALP-REPORT-SYS,29,1,2,3
10.24.53.181,jump-vector-13749.ops.local,LEG-LEGACY-HR-OPS,17,5,2,5
10.24.53.182,svc-ember-13750.assets.local,CHA-VPN-OPS,26,5,1,4
10.24.53.183,svc-delta-13751.corp.local,BRA-MONGO-SVC,7,2,4,5
10.24.53.184,mon-zenith-13752.labs.local,ALP-API-APP,18,4,2,5
10.24.53.185,svc-echo-13753.corp.local,BRA-DATA-APP,18,5,5,3
10.24.53.186,int-pixel-13754.corp.local,ALP-API-APP,23,5,4,4
10.24.53.187,mon-summit-13755.ops.local,BRA-MONGO-SVC,7,2,3,5
10.24.53.188,app-falcon-13756.assets.local,ALP-ADMIN-SVC,21,1,5,1
10.24.53.189,worker-falcon-13757.corp.local,LEG-LEGACY-ERP-OPS,30,1,5,1
10.24.53.190,report-raven-13758.example.internal,ALP-AUTH-SVC,21,5,5,5
10.24.53.191,proxy-delta-13759.labs.local,LEG-LEGACY-FIN-OPS,4,3,4,5
10.24.53.192,mon-ember-13760.assets.local,LEG-LEGACY-IDM-APP,9,2,4,5
10.24.53.193,etl-nova-13761.example.internal,ALP-PORTAL-OPS,18,3,5,4
10.24.53.194,batch-delta-13762.assets.local,ALP-SEARCH-APP,5,3,1,5
10.24.53.195,edge-harbor-13763.assets.local,CHA-DNS-APP,30,5,2,4
10.24.53.196,auth-orion-13764.corp.local,ALP-PAY-OPS,26,2,3,2
10.24.53.197,queue-alpha-13765.assets.local,ALP-REPORT-SYS,30,1,2,4
10.24.53.198,node-bravo-13766.example.internal,ALP-ADMIN-SVC,18,5,3,5
10.24.53.199,batch-matrix-13767.labs.local,ALP-NOTIFY-SVC,30,2,1,4
10.24.53.200,auth-zenith-13768.labs.local,BRA-INDEX-SVC,15,3,2,1
10.24.53.201,svc-alpha-13769.labs.local,BRA-WAREHOUSE-SVC,21,2,2,5
10.24.53.202,portal-delta-13770.assets.local,ALP-AUTH-SVC,14,3,4,5
10.24.53.203,app-vector-13771.test.internal,BRA-DATA-APP,15,5,1,4
10.24.53.204,report-raven-13772.test.internal,BRA-MODEL-APP,4,3,1,3
10.24.53.205,proxy-raven-13773.ops.local,LEG-LEGACY-FIN-OPS,5,2,5,5
10.24.53.206,worker-summit-13774.example.internal,CHA-DNS-APP,30,1,3,3
10.24.53.207,auth-bravo-13775.corp.local,BRA-ANALYTICS-APP,18,1,2,3
10.24.53.208,api-ember-13776.test.internal,ALP-BILLING-SYS,1,5,3,2
10.24.53.209,jump-ember-13777.test.internal,LEG-LEGACY-IDM-APP,16,3,5,5
10.24.53.210,jump-nova-13778.assets.local,ALP-SEARCH-APP,9,4,2,2
10.24.53.211,portal-bravo-13779.labs.local,LEG-LEGACY-IDM-APP,12,5,4,3
10.24.53.212,portal-alpha-13780.corp.local,BRA-BI-SYS,30,2,3,3
10.24.53.213,queue-quartz-13781.assets.local,ALP-WEB-OPS,19,5,3,5
10.24.53.214,etl-echo-13782.example.internal,LEG-LEGACY-FIN-OPS,2,5,4,3
10.24.53.215,queue-atlas-13783.ops.local,BRA-INGEST-SYS,11,5,3,4
10.24.53.216,report-nova-13784.example.internal,LEG-LEGACY-ERP-OPS,30,5,3,4
10.24.53.217,cache-cedar-13785.example.internal,ALP-WEB-OPS,15,4,4,4
10.24.53.218,mon-nova-13786.example.internal,BRA-MONGO-SVC,6,3,1,4
10.24.53.219,queue-echo-13787.ops.local,BRA-LAKE-SYS,4,1,3,5
10.24.53.220,queue-ember-13788.example.internal,ALP-WEB-OPS,17,4,2,5
10.24.53.221,web-delta-13789.assets.local,LEG-LEGACY-ERP-OPS,12,3,4,3
10.24.53.222,worker-vector-13790.ops.local,BRA-INGEST-SYS,9,1,3,4
10.24.53.223,dmz-orion-13791.ops.local,LEG-LEGACY-FIN-OPS,5,4,2,5
10.24.53.224,proxy-alpha-13792.labs.local,BRA-ETL-APP,11,4,4,3
10.24.53.225,cache-nova-13793.example.internal,LEG-LEGACY-IDM-APP,10,3,4,4
10.24.53.226,etl-alpha-13794.assets.local,CHA-BACKUP-APP,13,5,1,5
10.24.53.227,jump-summit-13795.test.internal,LEG-LEGACY-FIN-OPS,1,4,2,2
10.24.53.228,svc-harbor-13796.labs.local,LEG-LEGACY-ERP-OPS,30,3,1,4
10.24.53.229,etl-zenith-13797.example.internal,BRA-MONGO-SVC,8,1,5,5
10.24.53.230,etl-harbor-13798.assets.local,LEG-LEGACY-IDM-APP,16,5,4,5
10.24.53.231,auth-echo-13799.test.internal,BRA-WAREHOUSE-SVC,25,2,3,3
10.24.53.232,worker-matrix-13800.labs.local,BRA-ANALYTICS-APP,24,4,2,2
10.24.53.233,etl-harbor-13801.assets.local,BRA-REDIS-OPS,5,3,5,3
10.24.53.234,report-cedar-13802.corp.local,BRA-STREAM-APP,24,4,5,4
10.24.53.235,app-zenith-13803.ops.local,ALP-ORDER-OPS,21,1,1,5
10.24.53.236,mon-falcon-13804.labs.local,BRA-POSTGRES-APP,13,4,1,2
10.24.53.237,dmz-pixel-13805.test.internal,CHA-PROXY-SYS,30,4,5,2
10.24.53.238,mon-nova-13806.test.internal,LEG-LEGACY-CRM-SVC,13,5,5,5
10.24.53.239,batch-echo-13807.ops.local,BRA-MONGO-SVC,8,3,2,2
10.24.53.240,node-nova-13808.example.internal,BRA-SYNC-APP,6,1,2,1
10.24.53.241,app-echo-13809.ops.local,LEG-LEGACY-ERP-OPS,23,5,3,5
10.24.53.242,int-matrix-13810.assets.local,BRA-MODEL-APP,4,4,3,4
10.24.53.243,jump-matrix-13811.labs.local,BRA-ANALYTICS-APP,20,3,4,3
10.24.53.244,report-echo-13812.labs.local,LEG-LEGACY-CRM-SVC,11,2,5,3
10.24.53.245,cache-delta-13813.test.internal,BRA-REDIS-OPS,6,5,5,3
10.24.53.246,node-bravo-13814.example.internal,CHA-DNS-APP,30,5,3,4
10.24.53.247,etl-cedar-13815.example.internal,LEG-LEGACY-CRM-SVC,9,5,2,5
10.24.53.248,jump-pixel-13816.labs.local,ALP-PAY-OPS,18,4,4,2
10.24.53.249,web-alpha-13817.example.internal,LEG-LEGACY-CRM-SVC,14,2,5,4
10.24.53.250,api-cedar-13818.labs.local,BRA-BATCH-SYS,19,5,2,5
10.24.53.251,cache-foxtrot-13819.example.internal,CHA-MONITOR-SVC,2,5,4,4
10.24.53.252,node-raven-13820.example.internal,ALP-PAY-OPS,25,4,2,3
10.24.53.253,web-delta-13821.corp.local,ALP-API-APP,28,4,3,4
10.24.53.254,portal-falcon-13822.example.internal,ALP-AUTH-SVC,22,4,5,5
10.24.53.255,auth-echo-13823.test.internal,LEG-LEGACY-HR-OPS,25,4,5,5
10.24.54.254,svc-foxtrot-13824.ops.local,BRA-WAREHOUSE-SVC,18,2,3,5
10.24.54.1,api-cedar-13825.example.internal,ALP-API-APP,20,5,4,4
10.24.54.2,mon-atlas-13826.corp.local,ALP-PAY-OPS,26,3,1,3
10.24.54.3,edge-matrix-13827.labs.local,CHA-JUMP-SVC,7,1,4,3
10.24.54.4,node-delta-13828.corp.local,ALP-NOTIFY-SVC,30,3,3,1
10.24.54.5,batch-summit-13829.test.internal,LEG-LEGACY-CRM-SVC,15,4,3,5
10.24.54.6,worker-zenith-13830.example.internal,LEG-LEGACY-HR-OPS,27,3,5,5
10.24.54.7,app-orion-13831.example.internal,ALP-PORTAL-OPS,14,1,5,5
10.24.54.8,svc-ember-13832.ops.local,CHA-MONITOR-SVC,0,5,5,4
10.24.54.9,jump-orion-13833.test.internal,ALP-PORTAL-OPS,17,4,3,5
10.24.54.10,portal-alpha-13834.assets.local,BRA-POSTGRES-APP,11,3,2,4
10.24.54.11,cache-summit-13835.corp.local,LEG-LEGACY-IDM-APP,9,5,4,5
10.24.54.12,edge-delta-13836.assets.local,ALP-ORDER-OPS,28,2,5,2
10.24.54.13,node-foxtrot-13837.assets.local,BRA-ANALYTICS-APP,18,3,4,5
10.24.54.14,etl-cedar-13838.example.internal,BRA-LAKE-SYS,3,5,3,1
10.24.54.15,auth-alpha-13839.assets.local,CHA-WAF-APP,7,3,3,1
10.24.54.16,jump-echo-13840.assets.local,CHA-MAIL-OPS,6,2,5,2
10.24.54.17,jump-nova-13841.ops.local,BRA-SYNC-APP,7,1,3,1
10.24.54.18,report-orion-13842.test.internal,BRA-DATA-APP,15,2,4,2
10.24.54.19,batch-pixel-13843.ops.local,CHA-WAF-APP,5,5,1,3
10.24.54.20,queue-orion-13844.example.internal,ALP-API-APP,21,4,4,3
10.24.54.21,edge-nova-13845.ops.local,CHA-MAIL-OPS,6,5,5,5
10.24.54.22,node-alpha-13846.test.internal,BRA-SYNC-APP,8,2,5,2
10.24.54.23,edge-raven-13847.corp.local,LEG-LEGACY-CRM-SVC,12,4,2,4
10.24.54.24,int-bravo-13848.labs.local,ALP-AUTH-SVC,19,5,4,5
10.24.54.25,report-atlas-13849.example.internal,BRA-ETL-APP,10,2,2,1
10.24.54.26,etl-charlie-13850.labs.local,CHA-EDGE-SVC,13,2,3,4
10.24.54.27,proxy-ember-13851.labs.local,ALP-ORDER-OPS,20,1,5,2
10.24.54.28,auth-echo-13852.example.internal,CHA-EDGE-SVC,12,1,1,4
10.24.54.29,portal-orion-13853.test.internal,BRA-SYNC-APP,7,1,3,1
10.24.54.30,report-harbor-13854.labs.local,CHA-PROXY-SYS,30,5,5,4
10.24.54.31,worker-vector-13855.assets.local,ALP-PORTAL-OPS,17,3,5,5
10.24.54.32,web-echo-13856.corp.local,ALP-REPORT-SYS,23,1,2,1
10.24.54.33,auth-summit-13857.test.internal,ALP-PAY-OPS,25,4,4,4
10.24.54.34,app-echo-13858.ops.local,BRA-POSTGRES-APP,10,3,5,2
10.24.54.35,svc-zenith-13859.test.internal,ALP-API-APP,30,5,5,4
10.24.54.36,auth-alpha-13860.assets.local,CHA-DNS-APP,30,4,5,4
10.24.54.37,etl-bravo-13861.ops.local,ALP-PAY-OPS,20,4,3,3
10.24.54.38,portal-orion-13862.ops.local,BRA-ANALYTICS-APP,30,1,3,5
10.24.54.39,node-charlie-13863.assets.local,LEG-LEGACY-CRM-SVC,9,5,5,4
10.24.54.40,dmz-summit-13864.test.internal,ALP-REPORT-SYS,30,5,5,5
10.24.54.41,web-atlas-13865.labs.local,BRA-BATCH-SYS,14,4,4,5
10.24.54.42,worker-harbor-13866.labs.local,BRA-BATCH-SYS,16,1,5,4
10.24.54.43,jump-zenith-13867.test.internal,BRA-LAKE-SYS,3,3,2,1
10.24.54.44,svc-orion-13868.labs.local,LEG-LEGACY-ERP-OPS,25,4,3,3
10.24.54.45,int-pixel-13869.ops.local,CHA-MAIL-OPS,4,5,4,4
10.24.54.46,auth-foxtrot-13870.example.internal,ALP-AUTH-SVC,16,5,4,5
10.24.54.47,api-falcon-13871.example.internal,BRA-INGEST-SYS,9,1,3,5
10.24.54.48,auth-harbor-13872.corp.local,ALP-API-APP,20,4,4,3
10.24.54.49,proxy-bravo-13873.corp.local,ALP-SEARCH-APP,7,4,4,2
10.24.54.50,int-ember-13874.ops.local,BRA-LAKE-SYS,3,5,5,3
10.24.54.51,api-raven-13875.assets.local,CHA-DNS-APP,30,4,5,4
10.24.54.52,batch-summit-13876.labs.local,ALP-ORDER-OPS,22,5,2,3
10.24.54.53,auth-echo-13877.example.internal,ALP-PAY-OPS,22,2,1,3
10.24.54.54,jump-raven-13878.assets.local,BRA-MODEL-APP,7,2,3,5
10.24.54.55,svc-summit-13879.ops.local,BRA-LAKE-SYS,2,2,5,4
10.24.54.56,queue-summit-13880.example.internal,LEG-LEGACY-ERP-OPS,25,3,5,5
10.24.54.57,svc-delta-13881.example.internal,BRA-INGEST-SYS,8,5,2,1
10.24.54.58,queue-alpha-13882.labs.local,LEG-LEGACY-FIN-OPS,3,1,5,4
10.24.54.59,svc-delta-13883.ops.local,BRA-ANALYTICS-APP,26,1,5,4
10.24.54.60,node-zenith-13884.assets.local,ALP-ADMIN-SVC,30,1,1,2
10.24.54.61,app-echo-13885.example.internal,ALP-API-APP,27,4,4,1
10.24.54.62,int-charlie-13886.test.internal,ALP-NOTIFY-SVC,30,5,5,4
10.24.54.63,app-harbor-13887.corp.local,BRA-ETL-APP,10,5,4,5
10.24.54.64,worker-atlas-13888.example.internal,ALP-BILLING-SYS,5,5,3,1
10.24.54.65,dmz-orion-13889.assets.local,BRA-BATCH-SYS,17,5,3,5
10.24.54.66,proxy-pixel-13890.labs.local,BRA-INGEST-SYS,10,2,1,2
10.24.54.67,web-alpha-13891.corp.local,BRA-REDIS-OPS,6,3,4,2
10.24.54.68,cache-bravo-13892.assets.local,BRA-REDIS-OPS,6,5,4,3
10.24.54.69,db-vector-13893.test.internal,BRA-BI-SYS,30,4,1,5
10.24.54.70,api-charlie-13894.labs.local,BRA-KAFKA-SVC,24,3,2,2
10.24.54.71,db-atlas-13895.assets.local,ALP-PAY-OPS,18,1,3,2
10.24.54.72,node-matrix-13896.example.internal,LEG-LEGACY-FIN-OPS,3,3,3,5
10.24.54.73,dmz-quartz-13897.test.internal,ALP-PROFILE-SYS,24,4,4,5
10.24.54.74,db-raven-13898.assets.local,BRA-MODEL-APP,5,2,3,1
10.24.54.75,node-harbor-13899.assets.local,ALP-PORTAL-OPS,10,4,5,3
10.24.54.76,mon-pixel-13900.assets.local,BRA-CACHE-OPS,17,2,2,4
10.24.54.77,db-raven-13901.test.internal,BRA-BATCH-SYS,19,2,4,5
10.24.54.78,etl-harbor-13902.test.internal,BRA-SYNC-APP,7,3,1,5
10.24.54.79,db-echo-13903.labs.local,BRA-STREAM-APP,27,3,2,4
10.24.54.80,db-alpha-13904.example.internal,BRA-KAFKA-SVC,24,4,2,2
10.24.54.81,db-zenith-13905.ops.local,BRA-INDEX-SVC,15,1,3,1
10.24.54.82,int-ember-13906.example.internal,LEG-LEGACY-FIN-OPS,4,4,4,5
10.24.54.83,svc-vector-13907.ops.local,LEG-LEGACY-HR-OPS,15,3,4,1
10.24.54.84,etl-cedar-13908.ops.local,BRA-REDIS-OPS,3,5,3,4
10.24.54.85,etl-alpha-13909.ops.local,BRA-KAFKA-SVC,20,5,1,4
10.24.54.86,report-zenith-13910.ops.local,BRA-DATA-APP,17,4,2,5
10.24.54.87,portal-zenith-13911.corp.local,CHA-BACKUP-APP,16,1,3,5
10.24.54.88,svc-alpha-13912.assets.local,LEG-LEGACY-CRM-SVC,14,4,4,4
10.24.54.89,app-quartz-13913.example.internal,BRA-BI-SYS,30,2,2,3
10.24.54.90,int-bravo-13914.assets.local,BRA-LAKE-SYS,1,5,5,1
10.24.54.91,portal-charlie-13915.assets.local,ALP-ADMIN-SVC,26,3,5,3
10.24.54.92,auth-pixel-13916.ops.local,BRA-ETL-APP,12,5,2,5
10.24.54.93,int-quartz-13917.assets.local,ALP-REPORT-SYS,20,3,5,1
10.24.54.94,int-orion-13918.labs.local,BRA-INGEST-SYS,11,5,2,4
10.24.54.95,dmz-foxtrot-13919.test.internal,CHA-WAF-APP,6,4,1,1
10.24.54.96,mon-ember-13920.test.internal,CHA-MONITOR-SVC,0,5,4,4
10.24.54.97,svc-cedar-13921.ops.local,LEG-LEGACY-IDM-APP,12,1,5,4
10.24.54.98,batch-nova-13922.corp.local,CHA-EDGE-SVC,20,4,1,3
10.24.54.99,int-atlas-13923.ops.local,CHA-MONITOR-SVC,2,3,4,4
10.24.54.100,proxy-ember-13924.example.internal,CHA-BACKUP-APP,16,3,3,1
10.24.54.101,etl-bravo-13925.test.internal,LEG-LEGACY-FIN-OPS,3,3,3,5
10.24.54.102,cache-pixel-13926.ops.local,BRA-MONGO-SVC,9,5,5,2
10.24.54.103,queue-charlie-13927.labs.local,LEG-LEGACY-HR-OPS,23,4,5,4
10.24.54.104,cache-orion-13928.corp.local,BRA-ANALYTICS-APP,23,3,5,1
10.24.54.105,portal-foxtrot-13929.corp.local,BRA-SYNC-APP,6,2,2,1
10.24.54.106,queue-alpha-13930.example.internal,ALP-PORTAL-OPS,21,5,5,4
10.24.54.107,proxy-nova-13931.ops.local,LEG-LEGACY-CRM-SVC,13,4,4,5
10.24.54.108,dmz-raven-13932.test.internal,LEG-LEGACY-IDM-APP,14,4,3,4
10.24.54.109,app-quartz-13933.example.internal,ALP-REPORT-SYS,21,4,3,1
10.24.54.110,portal-matrix-13934.ops.local,BRA-BI-SYS,30,2,3,4
10.24.54.111,db-charlie-13935.labs.local,ALP-PAY-OPS,22,4,5,2
10.24.54.112,cache-delta-13936.example.internal,CHA-JUMP-SVC,8,4,1,3
10.24.54.113,portal-matrix-13937.corp.local,CHA-DNS-APP,30,4,4,4
10.24.54.114,worker-echo-13938.ops.local,LEG-LEGACY-ERP-OPS,30,3,4,4
10.24.54.115,report-alpha-13939.ops.local,LEG-LEGACY-HR-OPS,15,5,1,5
10.24.54.116,web-nova-13940.labs.local,CHA-PROXY-SYS,30,2,2,5
10.24.54.117,api-vector-13941.assets.local,BRA-MODEL-APP,2,1,1,1
10.24.54.118,queue-harbor-13942.labs.local,BRA-POSTGRES-APP,13,1,2,4
10.24.54.119,api-orion-13943.corp.local,BRA-MONGO-SVC,8,4,2,2
10.24.54.120,mon-echo-13944.assets.local,BRA-BI-SYS,30,3,1,3
10.24.54.121,int-summit-13945.labs.local,ALP-PORTAL-OPS,15,5,5,5
10.24.54.122,auth-echo-13946.labs.local,ALP-WEB-OPS,21,5,4,5
10.24.54.123,worker-harbor-13947.assets.local,CHA-DNS-APP,30,4,4,4
10.24.54.124,batch-harbor-13948.corp.local,CHA-WAF-APP,9,4,2,1
10.24.54.125,web-quartz-13949.labs.local,CHA-WAF-APP,7,2,2,5
10.24.54.126,web-charlie-13950.labs.local,BRA-CACHE-OPS,11,5,3,4
10.24.54.127,jump-pixel-13951.ops.local,BRA-BATCH-SYS,15,5,3,5
10.24.54.128,portal-raven-13952.labs.local,ALP-API-APP,15,4,5,4
10.24.54.129,jump-falcon-13953.assets.local,CHA-DNS-APP,30,4,5,5
10.24.54.130,web-cedar-13954.test.internal,BRA-ANALYTICS-APP,24,1,4,2
10.24.54.131,dmz-cedar-13955.assets.local,ALP-NOTIFY-SVC,30,4,2,4
10.24.54.132,auth-alpha-13956.test.internal,LEG-LEGACY-FIN-OPS,2,5,5,2
10.24.54.133,node-vector-13957.labs.local,ALP-WEB-OPS,11,4,5,5
10.24.54.134,mon-foxtrot-13958.labs.local,LEG-LEGACY-HR-OPS,20,4,4,5
10.24.54.135,dmz-zenith-13959.ops.local,LEG-LEGACY-ERP-OPS,27,4,2,4
10.24.54.136,edge-vector-13960.assets.local,LEG-LEGACY-HR-OPS,23,4,4,5
10.24.54.137,etl-zenith-13961.assets.local,ALP-AUTH-SVC,11,4,4,5
10.24.54.138,int-vector-13962.ops.local,BRA-STREAM-APP,30,3,1,5
10.24.54.139,etl-summit-13963.corp.local,LEG-LEGACY-IDM-APP,15,4,5,3
10.24.54.140,proxy-matrix-13964.test.internal,LEG-LEGACY-FIN-OPS,3,5,4,1
10.24.54.141,node-orion-13965.ops.local,BRA-LAKE-SYS,4,5,5,5
10.24.54.142,cache-vector-13966.test.internal,LEG-LEGACY-CRM-SVC,12,5,4,5
10.24.54.143,cache-quartz-13967.test.internal,BRA-DATA-APP,14,4,4,4
10.24.54.144,mon-quartz-13968.labs.local,BRA-WAREHOUSE-SVC,19,5,2,4
10.24.54.145,cache-delta-13969.example.internal,ALP-ORDER-OPS,16,5,4,5
10.24.54.146,portal-foxtrot-13970.example.internal,BRA-REDIS-OPS,9,3,1,4
10.24.54.147,app-cedar-13971.ops.local,ALP-SEARCH-APP,7,5,1,5
10.24.54.148,report-matrix-13972.corp.local,BRA-LAKE-SYS,5,5,4,3
10.24.54.149,app-falcon-13973.ops.local,ALP-BILLING-SYS,4,2,5,1
10.24.54.150,cache-echo-13974.assets.local,BRA-INGEST-SYS,10,4,2,1
10.24.54.151,mon-atlas-13975.ops.local,BRA-SYNC-APP,6,5,5,4
10.24.54.152,app-vector-13976.example.internal,ALP-API-APP,14,4,1,2
10.24.54.153,worker-bravo-13977.test.internal,LEG-LEGACY-CRM-SVC,12,3,5,4
10.24.54.154,queue-ember-13978.test.internal,BRA-WAREHOUSE-SVC,22,1,3,1
10.24.54.155,edge-bravo-13979.labs.local,ALP-PAY-OPS,30,2,4,3
10.24.54.156,web-bravo-13980.labs.local,BRA-INDEX-SVC,15,3,4,5
10.24.54.157,db-echo-13981.labs.local,BRA-MODEL-APP,2,1,1,3
10.24.54.158,db-matrix-13982.labs.local,BRA-KAFKA-SVC,28,2,3,2
10.24.54.159,db-foxtrot-13983.test.internal,BRA-MODEL-APP,5,2,4,1
10.24.54.160,proxy-bravo-13984.ops.local,BRA-KAFKA-SVC,30,3,2,2
10.24.54.161,int-matrix-13985.ops.local,LEG-LEGACY-HR-OPS,17,4,2,2
10.24.54.162,db-falcon-13986.corp.local,LEG-LEGACY-HR-OPS,26,1,2,5
10.24.54.163,db-quartz-13987.test.internal,LEG-LEGACY-HR-OPS,21,5,4,4
10.24.54.164,cache-delta-13988.corp.local,ALP-ORDER-OPS,30,1,3,2
10.24.54.165,dmz-summit-13989.labs.local,BRA-STREAM-APP,22,5,4,4
10.24.54.166,dmz-atlas-13990.test.internal,ALP-NOTIFY-SVC,30,5,5,2
10.24.54.167,app-orion-13991.ops.local,BRA-DATA-APP,21,2,1,3
10.24.54.168,batch-foxtrot-13992.corp.local,BRA-SYNC-APP,7,4,5,1
10.24.54.169,app-raven-13993.test.internal,ALP-WEB-OPS,25,5,4,5
10.24.54.170,node-bravo-13994.labs.local,CHA-PROXY-SYS,30,3,3,1
10.24.54.171,queue-bravo-13995.ops.local,LEG-LEGACY-ERP-OPS,26,4,4,5
10.24.54.172,node-zenith-13996.assets.local,ALP-WEB-OPS,17,5,4,1
10.24.54.173,dmz-matrix-13997.labs.local,CHA-EDGE-SVC,15,2,5,3
10.24.54.174,svc-ember-13998.assets.local,BRA-STREAM-APP,21,4,1,2
10.24.54.175,auth-quartz-13999.labs.local,ALP-AUTH-SVC,18,5,5,5
10.24.54.176,api-falcon-14000.labs.local,BRA-POSTGRES-APP,10,4,2,1
10.24.54.177,cache-nova-14001.assets.local,BRA-INDEX-SVC,14,4,5,5
10.24.54.178,queue-bravo-14002.ops.local,ALP-PORTAL-OPS,17,5,3,5
10.24.54.179,app-charlie-14003.test.internal,CHA-BACKUP-APP,17,1,1,5
10.24.54.180,api-vector-14004.example.internal,CHA-DNS-APP,30,2,5,4
10.24.54.181,report-nova-14005.test.internal,LEG-LEGACY-IDM-APP,11,5,5,4
10.24.54.182,portal-ember-14006.corp.local,BRA-LAKE-SYS,5,5,5,3
10.24.54.183,proxy-matrix-14007.test.internal,BRA-KAFKA-SVC,20,5,2,1
10.24.54.184,cache-echo-14008.example.internal,LEG-LEGACY-FIN-OPS,5,3,3,4
10.24.54.185,etl-foxtrot-14009.test.internal,ALP-AUTH-SVC,17,4,5,4
10.24.54.186,int-harbor-14010.test.internal,CHA-JUMP-SVC,7,5,3,1
10.24.54.187,proxy-atlas-14011.example.internal,BRA-CACHE-OPS,15,1,1,5
10.24.54.188,node-atlas-14012.test.internal,BRA-CACHE-OPS,11,2,1,5
10.24.54.189,jump-matrix-14013.ops.local,BRA-ANALYTICS-APP,12,1,4,3
10.24.54.190,proxy-summit-14014.labs.local,ALP-API-APP,16,5,5,5
10.24.54.191,queue-pixel-14015.labs.local,LEG-LEGACY-ERP-OPS,30,3,3,5
10.24.54.192,mon-nova-14016.labs.local,BRA-POSTGRES-APP,14,2,3,3
10.24.54.193,int-delta-14017.example.internal,BRA-ETL-APP,6,3,4,5
10.24.54.194,worker-cedar-14018.ops.local,LEG-LEGACY-CRM-SVC,14,3,3,5
10.24.54.195,portal-charlie-14019.labs.local,BRA-ETL-APP,10,3,5,3
10.24.54.196,dmz-zenith-14020.ops.local,ALP-API-APP,19,3,3,3
10.24.54.197,etl-pixel-14021.assets.local,ALP-ADMIN-SVC,30,2,2,2
10.24.54.198,queue-foxtrot-14022.assets.local,LEG-LEGACY-ERP-OPS,30,4,4,4
10.24.54.199,jump-raven-14023.example.internal,BRA-LAKE-SYS,1,5,1,4
10.24.54.200,etl-alpha-14024.labs.local,ALP-AUTH-SVC,17,5,5,5
10.24.54.201,api-falcon-14025.assets.local,ALP-PORTAL-OPS,15,5,5,4
10.24.54.202,batch-nova-14026.assets.local,LEG-LEGACY-ERP-OPS,22,5,2,4
10.24.54.203,edge-matrix-14027.corp.local,CHA-VPN-OPS,19,1,3,2
10.24.54.204,web-delta-14028.assets.local,ALP-PORTAL-OPS,14,5,5,5
10.24.54.205,cache-falcon-14029.example.internal,BRA-ETL-APP,10,1,5,4
10.24.54.206,api-zenith-14030.example.internal,ALP-API-APP,17,4,5,5
10.24.54.207,node-cedar-14031.ops.local,ALP-PORTAL-OPS,13,4,5,4
10.24.54.208,etl-falcon-14032.ops.local,ALP-ADMIN-SVC,28,1,1,3
10.24.54.209,dmz-zenith-14033.example.internal,BRA-STREAM-APP,19,2,2,3
10.24.54.210,int-echo-14034.ops.local,BRA-KAFKA-SVC,27,2,1,4
10.24.54.211,app-foxtrot-14035.corp.local,ALP-SEARCH-APP,9,1,5,4
10.24.54.212,int-alpha-14036.labs.local,BRA-DATA-APP,16,2,1,2
10.24.54.213,node-atlas-14037.labs.local,ALP-AUTH-SVC,16,5,3,5
10.24.54.214,mon-cedar-14038.assets.local,LEG-LEGACY-ERP-OPS,30,3,4,5
10.24.54.215,auth-delta-14039.test.internal,BRA-SYNC-APP,7,4,5,4
10.24.54.216,dmz-matrix-14040.ops.local,BRA-BI-SYS,30,4,5,3
10.24.54.217,db-ember-14041.assets.local,CHA-MAIL-OPS,6,4,3,5
10.24.54.218,web-delta-14042.example.internal,LEG-LEGACY-CRM-SVC,10,3,5,5
